StopNum,Type,Day,Longitude,Latitude,NumOfPackages,cluster_id
1437,Delivery,Mon,29.1757908,40.9968129,1.0,16
1438,Pickup,Mon,29.3175462,40.8162743,3.0,37
1439,Pickup,Mon,29.0825086,40.995158,1.0,36
1440,Delivery,Mon,29.392528,40.8790123,2.0,18
1441,Delivery,Mon,29.4204456,40.8550852,1.0,1
1442,Pickup,Mon,29.1294007,41.0171123,4.0,8
1443,Delivery,Mon,29.1010483,40.9813781,1.0,24
1444,Delivery,Mon,29.1389788,40.9778135,1.0,4
1445,Pickup,Mon,29.1114311,40.9599664,1.0,5
1446,Pickup,Mon,29.4667876,40.7970859,16.0,28
1447,Delivery,Mon,29.5637642,40.8629863,1.0,27
1448,Delivery,Mon,29.411041,40.8758112,1.0,18
1449,Delivery,Mon,29.4108594,40.8758646,1.0,18
1450,Pickup,Mon,29.5196898,40.7736278,8.0,8
1451,Delivery,Mon,29.4137439,40.7925789,1.0,34
1452,Delivery,Mon,29.302528,40.8651992,1.0,35
1453,Delivery,Mon,29.2929113,40.864095,1.0,35
1454,Pickup,Mon,29.2655566,40.9673593,2.0,13
1455,Delivery,Mon,29.2910492,40.913467,3.0,26
1456,Delivery,Mon,29.3150227,40.8171864,1.0,6
1457,Pickup,Mon,29.134879,40.9225762,2.0,20
1458,Delivery,Mon,29.3248323,40.937147,7.0,30
1459,Delivery,Mon,29.3708674,40.8473192,6.0,38
1460,Pickup,Mon,29.3150306,40.8172264,1.0,6
1461,Delivery,Mon,29.3799869,40.8676679,1.0,25
1462,Delivery,Mon,29.4144557,40.8635372,1.0,1
1463,Delivery,Mon,29.1254342,41.0258735,1.0,8
1464,Delivery,Mon,29.1819066,40.9081844,1.0,29
1465,Delivery,Mon,29.2152837,40.891007,1.0,31
1466,Delivery,Mon,29.2163064,40.8950974,1.0,31
1467,Delivery,Mon,29.2223312,40.8980333,1.0,31
1468,Delivery,Mon,29.2087282,40.8917022,1.0,31
1469,Pickup,Mon,29.2006448,41.0069701,11.0,16
1470,Pickup,Mon,29.1314041,40.946689,8.0,38
1471,Pickup,Mon,29.3251216,40.9374816,3.0,30
1472,Pickup,Mon,29.1626019,41.0063323,122.0,33
1473,Delivery,Mon,29.2873219,40.9376642,13.0,12
1474,Delivery,Mon,29.4433762,40.795503,3.0,11
1475,Delivery,Mon,29.4433812,40.7956697,3.0,11
1476,Delivery,Mon,29.3150226,40.8171857,3.0,6
1477,Delivery,Mon,29.2657267,40.9674046,1.0,13
1478,Delivery,Mon,29.2668495,40.9658883,4.0,13
1479,Pickup,Mon,29.1796534,40.9970767,2.0,16
1480,Pickup,Mon,29.1351139,40.922316,1.0,20
1481,Pickup,Mon,29.1348606,40.9225506,4.0,20
1482,Delivery,Mon,29.2887803,40.9103889,1.0,26
1483,Delivery,Mon,29.2790887,40.9110039,3.0,26
1484,Pickup,Mon,29.2006394,41.0070031,1.0,16
1485,Pickup,Mon,29.3247224,40.9371402,1.0,30
1486,Delivery,Mon,29.2237694,40.8966573,1.0,31
1487,Delivery,Mon,29.2169073,40.8957152,1.0,31
1488,Pickup,Mon,29.226094,40.9910233,1.0,17
1489,Pickup,Mon,29.1382766,40.9305961,5.0,20
1490,Delivery,Mon,29.6090446,41.1726846,1.0,5
1491,Delivery,Mon,29.1010431,40.98137,1.0,24
1492,Delivery,Mon,29.1808628,40.9743188,1.0,21
1493,Delivery,Mon,29.1018135,40.9747087,1.0,24
1494,Delivery,Mon,29.108138,40.9670068,1.0,37
1495,Delivery,Mon,29.4389107,40.7999277,1.0,11
1496,Delivery,Mon,29.2917389,40.8527296,1.0,35
1497,Delivery,Mon,29.2918186,40.8526849,1.0,35
1498,Pickup,Mon,29.4316921,40.8071627,1.0,28
1499,Delivery,Mon,29.389964,40.7779588,2.0,34
1500,Pickup,Mon,29.2321774,40.8790615,1.0,19
1501,Delivery,Mon,29.3749644,40.8848585,1.0,25
1502,Delivery,Mon,29.5720995,40.8387377,2.0,27
1503,Delivery,Mon,29.3900812,40.777863,2.0,34
1504,Pickup,Mon,29.223584,41.0033274,10.0,17
1505,Pickup,Mon,29.3930078,40.904141,13.0,18
1506,Delivery,Mon,29.4392168,40.8607084,1.0,39
1507,Pickup,Mon,29.3789581,40.87208,15.0,25
1508,Delivery,Mon,29.1023378,40.9823777,1.0,24
1509,Delivery,Mon,29.2886535,40.8521661,1.0,15
1510,Delivery,Mon,29.4420199,40.8018526,1.0,11
1511,Delivery,Mon,29.4339085,40.8165061,1.0,28
1512,Pickup,Mon,29.1114563,40.9599531,1.0,5
1513,Pickup,Mon,29.3149766,40.8172041,5.0,6
1514,Delivery,Mon,29.445707,40.7997154,1.0,11
1515,Pickup,Mon,29.1382937,40.9305801,5.0,20
1516,Pickup,Mon,29.1841468,40.8989765,2.0,29
1517,Pickup,Mon,29.2309006,40.892759,10.0,19
1518,Pickup,Mon,29.1403506,41.0004797,1.0,22
1519,Pickup,Mon,29.191132,40.9191063,1.0,29
1520,Pickup,Mon,29.2834236,40.9516877,46.0,12
1521,Delivery,Mon,29.1540196,41.0041703,1.0,22
1522,Pickup,Mon,29.3217364,40.9387039,6.0,31
1523,Delivery,Mon,29.4223956,40.8605046,1.0,1
1524,Pickup,Mon,29.1382885,40.9305883,1.0,20
1525,Delivery,Mon,29.1174864,41.0221382,1.0,23
1526,Pickup,Mon,29.3174668,40.8162725,1.0,37
1527,Delivery,Mon,29.1330497,40.9832063,1.0,4
1528,Delivery,Mon,29.1031614,40.9796665,1.0,24
1529,Delivery,Mon,29.1194341,40.9943026,1.0,4
1530,Delivery,Mon,29.1017544,40.9742691,1.0,24
1531,Delivery,Mon,29.1108765,41.0317744,1.0,23
1532,Delivery,Mon,29.444367,40.8010749,1.0,11
1533,Pickup,Mon,29.314969,40.8171952,1.0,6
1534,Delivery,Mon,29.3543423,40.8895098,1.0,25
1535,Delivery,Mon,29.3431367,40.908132,1.0,3
1536,Pickup,Mon,29.2641595,40.889227,2.0,15
1537,Delivery,Mon,29.4354011,40.8434481,4.0,39
1538,Pickup,Mon,29.1635299,41.0359893,3.0,21
1539,Pickup,Mon,29.1911821,40.9191391,1.0,29
1540,Delivery,Mon,29.4352199,40.8435345,4.0,39
1541,Pickup,Mon,29.2166509,40.9163494,4.0,0
1542,Delivery,Mon,29.3764521,40.8224758,1.0,38
1543,Pickup,Mon,29.4668194,40.797088,31.0,28
1544,Delivery,Mon,29.2007427,40.9158882,1.0,0
1545,Pickup,Mon,29.3149611,40.8171548,1.0,6
1546,Pickup,Mon,29.3149531,40.8171959,9.0,6
1547,Pickup,Mon,29.0990032,40.9978544,50.0,36
1548,Delivery,Mon,29.4353907,40.8434364,4.0,39
1549,Delivery,Mon,29.4352893,40.8433821,4.0,39
1550,Pickup,Mon,29.4668105,40.7970882,5.0,28
1551,Delivery,Mon,29.1792199,40.9169125,1.0,29
1552,Pickup,Mon,29.2282127,40.8867074,1.0,19
1553,Pickup,Mon,29.2976306,40.8170976,1.0,37
1554,Pickup,Mon,29.4358347,40.8404469,218.0,39
1555,Pickup,Mon,29.3756119,40.9015197,14.0,25
1556,Pickup,Mon,29.4018908,40.8888163,80.0,18
1557,Delivery,Mon,29.1284476,40.9234831,4.0,9
1558,Delivery,Mon,29.1355252,41.0084747,1.0,33
1559,Delivery,Mon,29.1310215,41.0082311,1.0,33
1560,Delivery,Mon,29.4343023,40.7954227,1.0,11
1561,Delivery,Mon,29.3272809,40.8709597,1.0,35
1562,Delivery,Mon,29.2186258,40.8839782,2.0,19
1563,Delivery,Mon,29.2204248,40.8858919,1.0,19
1564,Delivery,Mon,29.366196,40.8532686,1.0,38
1565,Delivery,Mon,29.4389543,40.8581093,1.0,39
1566,Delivery,Mon,29.5546913,40.8120611,1.0,27
1567,Delivery,Mon,29.5268674,40.8009784,1.0,8
1568,Delivery,Mon,29.3336812,40.9316518,1.0,27
1569,Delivery,Mon,29.2836196,40.8617218,1.0,15
1570,Pickup,Mon,29.392221,40.9514942,5.0,3
1571,Delivery,Mon,29.2330215,40.8779249,1.0,19
1572,Pickup,Mon,29.1065442,41.0252937,2.0,23
1573,Delivery,Mon,29.4153436,40.7937141,1.0,34
1574,Delivery,Mon,29.2663648,40.966915,1.0,13
1575,Delivery,Mon,29.3359844,40.859964,1.0,35
1576,Pickup,Mon,29.3250707,40.9374102,6.0,30
1577,Delivery,Mon,29.4433791,40.7954525,4.0,11
1578,Delivery,Mon,29.2848951,40.9092327,1.0,26
1579,Delivery,Mon,29.2561935,40.8973689,1.0,12
1580,Delivery,Mon,29.2577687,40.9132871,1.0,26
1581,Delivery,Mon,29.2904081,40.9145153,5.0,26
1582,Delivery,Mon,29.4406954,40.8389816,1.0,39
1583,Pickup,Mon,29.4385261,40.9275491,3.0,3
1584,Pickup,Mon,29.314996,40.8172239,5.0,6
1585,Pickup,Mon,29.1238625,41.0232108,1.0,27
1586,Delivery,Mon,29.128342,41.0288325,1.0,8
1587,Delivery,Mon,29.1834375,40.9039868,1.0,29
1588,Pickup,Mon,29.3149816,40.8172048,3.0,6
1589,Delivery,Mon,29.2222377,40.8965272,1.0,31
1590,Delivery,Mon,29.2407875,40.8895768,1.0,19
1591,Delivery,Mon,29.2187991,40.8886279,1.0,19
1592,Delivery,Mon,29.1639745,41.0159603,1.0,14
1593,Delivery,Mon,29.4193789,40.8155926,1.0,34
1594,Delivery,Mon,29.1780379,40.9965182,1.0,16
1595,Delivery,Mon,29.1650744,41.0027159,1.0,33
1596,Pickup,Mon,29.1561308,41.0106888,1.0,33
1597,Delivery,Mon,29.2331287,40.8801717,2.0,19
1598,Delivery,Mon,29.0907492,41.0106177,1.0,36
1599,Delivery,Mon,29.3301882,40.9315112,1.0,30
1600,Delivery,Mon,29.3322463,40.9309432,1.0,30
1601,Delivery,Mon,29.308833,40.9278789,1.0,12
1602,Delivery,Mon,29.333277,40.9299308,1.0,30
1603,Delivery,Mon,29.2403371,41.0049356,1.0,17
1604,Delivery,Mon,29.3116171,40.927516,1.0,2
1605,Delivery,Mon,29.2898022,40.9114562,1.0,26
1606,Delivery,Mon,29.3478286,40.9209985,1.0,3
1607,Delivery,Mon,29.1774644,41.0419226,1.0,21
1608,Delivery,Mon,29.3795286,40.8848974,1.0,25
1609,Delivery,Mon,29.367363,40.8529542,1.0,38
1610,Delivery,Mon,29.3716674,40.8916936,1.0,25
1611,Delivery,Mon,29.3484608,40.8814758,1.0,25
1612,Delivery,Mon,29.3894279,40.7587541,1.0,34
1613,Delivery,Mon,29.4094451,40.780838,1.0,34
1614,Delivery,Mon,29.3666669,40.795886,1.0,9
1615,Delivery,Mon,29.4362626,40.7806549,1.0,34
1616,Delivery,Mon,29.4311028,40.7718346,1.0,34
1617,Delivery,Mon,29.4528689,40.7878095,1.0,28
1618,Delivery,Mon,29.3867671,40.8689296,1.0,18
1619,Delivery,Mon,29.1870209,40.9094739,1.0,29
1620,Delivery,Mon,29.2371661,40.892324,1.0,19
1621,Delivery,Mon,29.2240941,40.9138932,1.0,0
1622,Delivery,Mon,29.1783387,40.9145087,1.0,29
1623,Delivery,Mon,29.1596875,40.9030712,1.0,10
1624,Delivery,Mon,29.1966479,40.8864871,2.0,29
1625,Delivery,Mon,29.2726329,40.9261076,1.0,12
1626,Delivery,Mon,29.2891922,40.9185264,1.0,26
1627,Delivery,Mon,29.3765572,40.901049,2.0,25
1628,Delivery,Mon,29.3061458,40.9469129,1.0,12
1629,Delivery,Mon,29.2608166,40.972074,1.0,13
1630,Delivery,Mon,29.25781,40.9708348,1.0,13
1631,Delivery,Mon,29.397862,40.8560261,1.0,1
1632,Delivery,Mon,29.4117281,40.8297298,1.0,1
1633,Delivery,Mon,29.3814214,40.8829892,1.0,25
1634,Delivery,Mon,29.3974593,40.8880746,1.0,18
1635,Delivery,Mon,29.1363536,40.9914845,1.0,4
1636,Delivery,Mon,29.4136026,40.8403175,2.0,1
1637,Delivery,Mon,29.3953453,40.8911207,2.0,18
1638,Delivery,Mon,29.3116583,40.9274559,1.0,3
1639,Delivery,Mon,29.3002808,40.9326303,1.0,12
1640,Delivery,Mon,29.1723671,41.0314819,1.0,14
1641,Delivery,Mon,29.2074057,40.8847368,6.0,31
1642,Pickup,Mon,29.1115599,40.9827944,3.0,24
1643,Pickup,Mon,29.4311069,40.8006985,3.0,9
1644,Pickup,Mon,29.1584211,40.9226586,2.0,10
1645,Delivery,Mon,29.314918,40.8171652,1.0,6
1646,Delivery,Mon,29.1784888,41.0147278,1.0,14
1647,Delivery,Mon,29.1784157,41.0147571,7.0,14
1648,Pickup,Mon,29.4432412,40.79549,2.0,11
1649,Delivery,Mon,29.4331036,40.8422046,1.0,39
1650,Delivery,Mon,29.2913424,40.8652056,1.0,15
1651,Delivery,Mon,29.2953091,40.8671028,1.0,35
1652,Delivery,Mon,29.1269233,40.8682043,1.0,31
1653,Delivery,Mon,29.1269715,40.8682063,1.0,31
1654,Delivery,Mon,29.1269699,40.868205,1.0,31
1655,Pickup,Mon,29.380531,40.9034349,2.0,25
1656,Pickup,Mon,29.3417585,40.9072864,4.0,3
1657,Delivery,Mon,29.1402411,41.0004676,78.0,22
1658,Delivery,Mon,29.4328653,40.7943155,1.0,9
1659,Delivery,Mon,29.1657204,40.919257,13.0,10
1660,Delivery,Mon,29.15154,40.9995067,1.0,22
1661,Delivery,Mon,29.1355252,41.0084747,1.0,33
1662,Pickup,Mon,29.2014071,41.0069236,4.0,16
1663,Delivery,Mon,29.4385675,40.8005608,1.0,11
1664,Delivery,Mon,29.3944218,40.8847091,1.0,18
1665,Delivery,Mon,29.4271094,40.8400712,1.0,39
1666,Delivery,Mon,29.4302671,40.8409307,1.0,39
1667,Delivery,Mon,29.2987414,40.8476736,1.0,35
1668,Pickup,Mon,29.1230484,40.9522042,9.0,37
1669,Pickup,Mon,29.1498223,40.9152408,1.0,10
1670,Delivery,Mon,29.1016589,40.9724268,1.0,24
1671,Delivery,Mon,29.1090771,40.9795678,1.0,24
1672,Delivery,Mon,29.1118261,40.9792726,5.0,24
1673,Delivery,Mon,29.424012,40.8486493,1.0,1
1674,Pickup,Mon,29.1568596,41.0019653,7.0,22
1675,Pickup,Mon,29.1384078,40.930656,1.0,20
1676,Pickup,Mon,29.5018248,40.8064184,1.0,8
1677,Pickup,Mon,29.3007484,40.8478869,1.0,35
1678,Pickup,Mon,29.1539874,40.9989904,29.0,22
1679,Pickup,Mon,29.1288828,40.9737154,1.0,4
1680,Delivery,Mon,29.4352678,40.8435989,4.0,39
1681,Pickup,Mon,29.4668041,40.7970814,30.0,28
1682,Delivery,Mon,29.3277692,40.934444,1.0,30
1683,Delivery,Mon,29.3680924,40.8166715,1.0,9
1684,Delivery,Mon,29.3887237,40.7978022,1.0,9
1685,Delivery,Mon,29.4197262,40.8095618,1.0,34
1686,Delivery,Mon,29.3539016,40.8217011,1.0,38
1687,Delivery,Mon,29.3728041,40.8186526,1.0,9
1688,Delivery,Mon,29.3712389,40.8206347,1.0,38
1689,Delivery,Mon,29.2433407,40.9733046,1.0,32
1690,Delivery,Mon,29.2368325,40.962782,1.0,32
1691,Delivery,Mon,29.4541466,40.8242279,1.0,39
1692,Delivery,Mon,29.4542589,40.8243081,1.0,39
1693,Delivery,Mon,29.2351508,41.0012161,1.0,17
1694,Delivery,Mon,29.2281753,40.982012,1.0,32
1695,Delivery,Mon,29.4231726,40.8613258,4.0,1
1696,Pickup,Mon,29.4201668,40.7936931,1.0,34
1697,Delivery,Mon,29.3739878,40.8846863,3.0,25
1698,Delivery,Mon,29.1135468,41.0290067,1.0,23
1699,Delivery,Mon,29.0989635,41.0344417,1.0,2
1700,Delivery,Mon,29.1098618,41.0297732,4.0,23
1701,Delivery,Mon,29.1022513,41.0470653,2.0,2
1702,Delivery,Mon,29.1198239,41.0346667,1.0,27
1703,Delivery,Mon,29.1023796,41.042735,1.0,2
1704,Delivery,Mon,29.0976739,41.0387195,2.0,2
1705,Pickup,Mon,29.4431359,40.7955156,15.0,11
1706,Pickup,Mon,29.1243357,41.0225788,1.0,27
1707,Delivery,Mon,29.1657447,40.919338,3.0,10
1708,Pickup,Mon,29.1047373,41.0261149,1.0,2
1709,Delivery,Mon,29.2297812,40.8788459,1.0,19
1710,Delivery,Mon,29.3860557,40.816065,1.0,9
1711,Pickup,Mon,29.2993519,40.9092009,1.0,26
1712,Delivery,Mon,29.2244827,40.8933431,1.0,19
1713,Pickup,Mon,29.3252828,40.9374652,4.0,30
1714,Pickup,Mon,29.4433718,40.795476,1.0,11
1715,Pickup,Mon,29.1702175,40.9891494,24.0,16
1716,Pickup,Mon,29.4278995,40.7888687,5.0,28
1717,Delivery,Mon,29.2258678,40.8896554,1.0,19
1718,Pickup,Mon,29.1224838,40.978245,1.0,4
1719,Pickup,Mon,29.4667963,40.7970716,58.0,28
1720,Delivery,Mon,29.1168245,41.0320851,1.0,23
1721,Delivery,Mon,29.1158468,41.034514,7.0,23
1722,Delivery,Mon,29.2733839,40.864799,1.0,15
1723,Delivery,Mon,29.3073716,40.8912806,1.0,26
1724,Delivery,Mon,29.4344162,40.7953517,1.0,11
1725,Delivery,Mon,29.145315,40.9981641,3.0,22
1726,Delivery,Mon,29.2729598,40.8591666,1.0,15
1727,Delivery,Mon,29.2272756,40.8789587,9.0,19
1728,Delivery,Mon,29.3661576,40.8532124,1.0,38
1729,Delivery,Mon,29.3215534,40.9398705,1.0,30
1730,Delivery,Mon,29.3214788,40.9398299,1.0,12
1731,Delivery,Mon,29.4037645,40.8498901,14.0,1
1732,Delivery,Mon,29.2841852,40.8552127,1.0,15
1733,Delivery,Mon,29.2842419,40.8550549,1.0,15
1734,Delivery,Mon,29.1150725,41.0062931,1.0,33
1735,Delivery,Mon,29.2272329,40.8790435,2.0,19
1736,Delivery,Mon,29.3215062,40.9398541,2.0,30
1737,Delivery,Mon,29.2731264,40.9855407,12.0,13
1738,Delivery,Mon,29.2347164,40.8801782,2.0,19
1739,Delivery,Mon,29.099109,41.0252691,1.0,2
1740,Delivery,Mon,29.3238461,40.8778592,1.0,35
1741,Delivery,Mon,29.3149932,40.8170847,2.0,6
1742,Delivery,Mon,29.4324907,40.7984311,1.0,9
1743,Delivery,Mon,29.4326357,40.798599,1.0,9
1744,Delivery,Mon,29.1785656,41.0146827,1.0,14
1745,Pickup,Mon,29.4432292,40.7954911,15.0,11
1746,Delivery,Mon,29.3149318,40.8171944,1.0,6
1747,Delivery,Mon,29.1269601,40.8682113,2.0,31
1748,Delivery,Mon,29.126835,40.8682976,1.0,31
1749,Delivery,Mon,29.1268238,40.868301,1.0,31
1750,Delivery,Mon,29.2045428,40.8847449,7.0,31
1751,Delivery,Mon,29.4319566,40.8004492,1.0,9
1752,Delivery,Mon,29.3149226,40.8171594,1.0,6
1753,Delivery,Mon,29.314971,40.8171829,3.0,6
1754,Delivery,Mon,29.1783536,41.0146915,1.0,14
1755,Delivery,Mon,29.1783614,41.0147059,3.0,14
1756,Delivery,Mon,29.17852,41.0147296,1.0,14
1757,Delivery,Mon,29.0861335,40.9891237,1.0,36
1758,Delivery,Mon,29.2324359,40.9930946,3.0,17
1759,Delivery,Mon,29.423861,40.7933734,1.0,34
1760,Delivery,Mon,29.4248988,40.793623,1.0,28
1761,Delivery,Mon,29.3366938,40.8837134,1.0,25
1762,Delivery,Mon,29.1250861,40.9946839,1.0,4
1763,Delivery,Mon,29.2105048,40.9096973,1.0,0
1764,Delivery,Mon,29.4335765,40.7955298,1.0,9
1765,Delivery,Mon,29.4388934,40.8580978,1.0,39
1766,Delivery,Mon,29.2175057,40.8796788,1.0,31
1767,Delivery,Mon,29.3215492,40.9399577,1.0,5
1768,Delivery,Mon,29.4388889,40.8581452,1.0,39
1769,Delivery,Mon,29.4389345,40.8580857,1.0,39
1770,Pickup,Mon,29.4243481,40.8473585,2.0,1
1771,Delivery,Mon,29.5098213,40.7883298,1.0,8
1772,Pickup,Mon,29.2380086,41.0137305,1.0,17
1773,Delivery,Mon,29.4352916,40.8434122,4.0,39
1774,Delivery,Mon,29.4352712,40.843561,1.0,39
1775,Delivery,Mon,29.4354988,40.8434831,4.0,39
1776,Pickup,Mon,29.2297496,40.8918797,29.0,19
1777,Delivery,Mon,29.5432225,40.7871241,1.0,8
1778,Delivery,Mon,29.3305992,40.9339122,1.0,30
1779,Delivery,Mon,29.283569,40.86178,1.0,15
1780,Pickup,Mon,29.2106488,40.9128457,6.0,0
1781,Delivery,Mon,29.3404377,40.8619765,1.0,35
1782,Delivery,Mon,29.2796624,40.8244528,1.0,37
1783,Delivery,Mon,29.3150221,40.8171878,2.0,6
1784,Delivery,Mon,29.2964318,40.9191374,1.0,26
1785,Delivery,Mon,29.2990715,40.9172899,5.0,26
1786,Delivery,Mon,29.3072943,40.9172587,1.0,12
1787,Delivery,Mon,29.285872,40.9138334,1.0,26
1788,Delivery,Mon,29.4406954,40.8389816,1.0,39
1789,Delivery,Mon,29.2929766,40.8571952,2.0,35
1790,Pickup,Mon,29.3248282,40.9371367,7.0,30
1791,Delivery,Mon,29.1235694,41.0233391,1.0,27
1792,Pickup,Mon,29.3244528,40.937368,1.0,30
1793,Pickup,Mon,29.152153,40.9139812,2.0,10
1794,Delivery,Mon,29.2110311,40.8979777,1.0,0
1795,Delivery,Mon,29.2408035,40.8895685,1.0,19
1796,Delivery,Mon,29.1764003,41.0153371,1.0,14
1797,Delivery,Mon,29.100196,40.9839305,1.0,24
1798,Delivery,Mon,29.1779124,40.9963302,1.0,16
1799,Delivery,Mon,29.1757661,40.9966687,2.0,16
1800,Delivery,Mon,29.4038129,40.8849259,1.0,18
1801,Delivery,Mon,29.427072,40.8399903,1.0,39
1802,Delivery,Mon,29.4323597,40.8444145,1.0,39
1803,Delivery,Mon,29.1230553,40.9521512,1.0,37
1804,Delivery,Mon,29.2988618,40.8477129,1.0,35
1805,Delivery,Mon,29.1277365,40.99203,2.0,4
1806,Delivery,Mon,29.0861335,40.9891237,1.0,36
1807,Delivery,Mon,29.1556968,41.0013975,4.0,22
1808,Delivery,Mon,29.1250699,40.9947092,3.0,4
1809,Delivery,Mon,29.314976,40.8171888,1.0,6
1810,Pickup,Mon,29.1237483,41.0231791,4.0,27
1811,Delivery,Mon,29.1939673,41.0063852,1.0,16
1812,Delivery,Mon,29.2151832,41.0076799,11.0,17
1813,Pickup,Mon,29.1487361,40.9267941,116.0,10
1814,Delivery,Mon,29.1713896,41.0256352,1.0,14
1815,Delivery,Mon,29.1812873,41.0121695,1.0,14
1816,Delivery,Mon,29.1696161,41.0126119,1.0,14
1817,Delivery,Mon,29.2550295,40.9696707,3.0,13
1818,Delivery,Mon,29.1382213,40.9315769,3.0,20
1819,Delivery,Mon,29.1162531,40.9413726,1.0,3
1820,Delivery,Mon,29.1206301,40.9377808,1.0,38
1821,Delivery,Mon,29.1729842,40.9948442,1.0,16
1822,Delivery,Mon,29.1790406,40.9987104,1.0,16
1823,Delivery,Mon,29.2508786,40.9708723,1.0,13
1824,Delivery,Mon,29.1443259,40.9982977,1.0,22
1825,Delivery,Mon,29.1403575,40.9973895,1.0,22
1826,Delivery,Mon,29.1488117,41.0035018,3.0,22
1827,Delivery,Mon,29.1403575,40.9973895,1.0,22
1828,Delivery,Mon,29.1774486,40.9970071,2.0,16
1829,Delivery,Mon,29.1767165,40.996012,1.0,16
1830,Delivery,Mon,29.1330954,41.0014074,1.0,33
1831,Delivery,Mon,29.1368591,40.9981062,1.0,22
1832,Delivery,Mon,29.155532,41.0046419,2.0,22
1833,Delivery,Mon,29.1562752,41.0082997,1.0,22
1834,Delivery,Mon,29.1450922,40.9257505,1.0,10
1835,Delivery,Mon,29.1711289,40.9901316,1.0,16
1836,Delivery,Mon,29.1475245,40.9764805,1.0,2
1837,Delivery,Mon,29.1232283,40.9780355,1.0,4
1838,Pickup,Mon,29.4772649,40.8657348,67.0,39
1839,Delivery,Mon,29.2416767,40.8745758,1.0,19
1840,Pickup,Mon,29.197603,40.9086176,11.0,29
1841,Pickup,Mon,29.1625898,41.0063378,90.0,33
1842,Pickup,Mon,29.2151252,41.0077329,2.0,17
1843,Pickup,Mon,29.1208063,40.953014,197.0,37
1844,Delivery,Mon,29.0988069,40.980615,1.0,24
1845,Delivery,Mon,29.0988069,40.980615,1.0,24
1846,Delivery,Mon,29.1192699,40.9940694,35.0,4
1847,Delivery,Mon,29.1216002,40.9944865,3.0,4
1848,Delivery,Mon,29.1783694,41.0146536,6.0,14
1849,Delivery,Mon,29.1785681,41.0146755,1.0,14
1850,Delivery,Mon,29.1191971,40.9326509,1.0,38
1851,Delivery,Mon,29.3149522,40.8171816,1.0,6
1852,Pickup,Mon,29.3923001,40.8877954,1.0,18
1853,Delivery,Mon,29.1268382,40.8682855,1.0,31
1854,Delivery,Mon,29.1268387,40.8683021,1.0,31
1855,Delivery,Mon,29.1785152,41.0147186,1.0,14
1856,Delivery,Mon,29.3149069,40.8171595,1.0,6
1857,Delivery,Mon,29.3148953,40.8171596,1.0,6
1858,Pickup,Mon,29.0862508,40.9889511,61.0,36
1859,Delivery,Mon,29.2378275,40.8765308,1.0,19
1860,Delivery,Mon,29.4207197,40.7887423,1.0,34
1861,Delivery,Mon,29.418252,40.8624366,2.0,1
1862,Delivery,Mon,29.2684421,40.866528,15.0,15
1863,Delivery,Mon,29.1327883,40.9783131,1.0,4
1864,Delivery,Mon,29.1515994,40.9733285,1.0,32
1865,Delivery,Mon,29.2689171,40.9630235,1.0,13
1866,Delivery,Mon,29.4433289,40.7954954,4.0,11
1867,Delivery,Mon,29.3644207,40.8836945,1.0,25
1868,Pickup,Mon,29.1151545,41.0259327,33.0,23
1869,Pickup,Mon,29.2256407,40.8894581,7.0,19
1870,Pickup,Mon,29.14412,40.9872812,7.0,4
1871,Pickup,Mon,29.22988,40.8930524,2.0,19
1872,Pickup,Mon,29.3217213,40.9397811,18.0,30
1873,Pickup,Mon,29.3471646,40.9205719,568.0,3
1874,Delivery,Mon,29.1038516,41.0282249,1.0,2
1875,Pickup,Mon,29.4006999,40.8319627,1.0,1
1876,Pickup,Mon,29.3660833,40.8897374,1.0,25
1877,Pickup,Mon,29.1737419,40.977883,10.0,21
1878,Delivery,Mon,29.0880412,41.0254797,2.0,2
1879,Delivery,Mon,29.2304034,40.8790646,7.0,19
1880,Pickup,Mon,29.2172716,40.9795559,1.0,32
1881,Delivery,Mon,29.1575069,41.016257,4.0,33
1882,Pickup,Mon,29.3953259,40.8776871,196.0,18
1883,Delivery,Mon,29.5840859,40.8316049,1.0,27
1884,Delivery,Mon,29.115693,41.0256449,6.0,23
1885,Delivery,Mon,29.5725343,40.849006,1.0,27
1886,Pickup,Mon,29.1961918,40.9905588,1.0,16
1887,Pickup,Mon,29.3954894,40.7940224,1.0,34
1888,Delivery,Mon,29.2249108,41.0114286,4.0,17
1889,Pickup,Mon,29.1239211,40.9494042,6.0,3
1890,Pickup,Mon,29.3252713,40.937482,4.0,30
1891,Delivery,Mon,29.2246447,40.8932361,1.0,19
1892,Delivery,Mon,29.2260842,40.8954898,1.0,19
1893,Pickup,Mon,29.1133097,41.0096435,1.0,8
1894,Delivery,Mon,29.1783115,41.0146919,1.0,14
1895,Delivery,Mon,29.1783607,41.0146498,1.0,14
1896,Pickup,Mon,29.1287004,41.0261346,152.0,8
1897,Pickup,Mon,29.2992269,40.8477747,42.0,35
1898,Pickup,Mon,29.2575073,41.0087748,29.0,7
1899,Delivery,Mon,29.3215472,40.9398622,1.0,30
1900,Delivery,Mon,29.4283425,40.857087,1.0,39
1901,Delivery,Mon,29.3215508,40.9398598,1.0,30
1902,Delivery,Mon,29.4326856,40.7983803,1.0,9
1903,Delivery,Mon,29.1784937,41.014681,2.0,14
1904,Delivery,Mon,29.1785681,41.0146875,1.0,14
